test_idx,label,W2_c2,W2_network,W2_physical,W2_combined,W2_c2_only,W2_network_only,W2_physical_only,W2_c2_network,W2_c2_physical,W2_network_physical,W2_all_three
4190,Blackhole Attack,0.04218899942948159,0.02313690340515811,0.03654264781825678,0.10186855065289648,0.04218899942948159,0.02313690340515811,0.03654264781825678,0.0653259028346397,0.07873164724773837,0.05967955122341489,0.10186855065289648
4223,Blackhole Attack,0.1252897057763468,0.023298522664346746,0.03654264781825678,0.1851308762589503,0.1252897057763468,0.023298522664346746,0.03654264781825678,0.14858822844069353,0.16183235359460357,0.059841170482603526,0.1851308762589503
4265,Blackhole Attack,0.08908010588278367,0.02049526413417015,0.03654264781825678,0.1461180178352106,0.08908010588278367,0.02049526413417015,0.03654264781825678,0.10957537001695382,0.12562275370104045,0.057037911952426926,0.1461180178352106
4286,Blackhole Attack,0.12813294226540478,0.022977123319918982,0.03654264781825678,0.18765271340358053,0.12813294226540478,0.022977123319918982,0.03654264781825678,0.15111006558532375,0.16467559008366156,0.05951977113817576,0.18765271340358053
4311,Blackhole Attack,0.12391230751066581,0.026867588942884903,0.03654264781825678,0.1873225442718075,0.12391230751066581,0.026867588942884903,0.03654264781825678,0.15077989645355072,0.1604549553289226,0.06341023676114169,0.1873225442718075
4317,Blackhole Attack,0.08697246711470266,0.01736268853565453,0.03654264781825678,0.14087780346861398,0.08697246711470266,0.01736268853565453,0.03654264781825678,0.1043351556503572,0.12351511493295944,0.05390533635391131,0.14087780346861398
4328,Blackhole Attack,0.06979752127060225,0.022268931245258344,0.03654264781825678,0.12860910033411738,0.06979752127060225,0.022268931245258344,0.03654264781825678,0.0920664525158606,0.10634016908885903,0.058811579063515126,0.12860910033411738
4380,Blackhole Attack,0.0471549702600925,0.023084189793540304,0.03654264781825678,0.10678180787188958,0.0471549702600925,0.023084189793540304,0.03654264781825678,0.0702391600536328,0.08369761807834927,0.05962683761179709,0.10678180787188958
4384,Blackhole Attack,0.08785083594071667,0.020922507263872497,0.03654264781825678,0.14531599102284595,0.08785083594071667,0.020922507263872497,0.03654264781825678,0.10877334320458917,0.12439348375897345,0.05746515508212928,0.14531599102284595
4394,Blackhole Attack,0.07475343765717589,0.012325226966803417,0.036145540428374756,0.12322420505235407,0.07475343765717589,0.012325226966803417,0.036145540428374756,0.08707866462397931,0.11089897808555065,0.04847076739517817,0.12322420505235407
4416,Blackhole Attack,0.12765186170331577,0.02063876207304059,0.03654264781825678,0.18483327159461313,0.12765186170331577,0.02063876207304059,0.03654264781825678,0.14829062377635635,0.16419450952157255,0.05718140989129737,0.18483327159461313
4425,Blackhole Attack,0.08697246711470266,0.023288047280821653,0.03654264781825678,0.1468031622137811,0.08697246711470266,0.023288047280821653,0.03654264781825678,0.11026051439552431,0.12351511493295944,0.05983069509907843,0.1468031622137811
4428,Blackhole Attack,0.06378391400357632,0.02074020236470435,0.03654264781825678,0.12106676418653745,0.06378391400357632,0.02074020236470435,0.03654264781825678,0.08452411636828067,0.1003265618218331,0.05728285018296113,0.12106676418653745
4438,Blackhole Attack,0.11586923589068604,0.02316912396646877,0.03654264781825678,0.1755810076754116,0.11586923589068604,0.02316912396646877,0.03654264781825678,0.13903835985715482,0.15241188370894282,0.059711771784725545,0.1755810076754116
4458,Blackhole Attack,0.08575029025408915,0.02164401385007029,0.03654264781825678,0.1439369519224162,0.08575029025408915,0.02164401385007029,0.03654264781825678,0.10739430410415943,0.12229293807234592,0.05818666166832707,0.1439369519224162
4496,Blackhole Attack,0.1281740744603145,0.010214104047280143,0.03654264781825678,0.17493082632585144,0.1281740744603145,0.010214104047280143,0.03654264781825678,0.13838817850759466,0.1647167222785713,0.04675675186553692,0.17493082632585144
4501,Blackhole Attack,0.11810755628936581,0.025829743686798842,0.03654264781825678,0.18047994779442145,0.11810755628936581,0.025829743686798842,0.03654264781825678,0.14393729997616467,0.1546502041076226,0.06237239150505562,0.18047994779442145
4504,Blackhole Attack,0.06397643309806873,0.02048652843904761,0.03654264781825678,0.12100560935537312,0.06397643309806873,0.02048652843904761,0.03654264781825678,0.08446296153711634,0.10051908091632551,0.05702917625730439,0.12100560935537312
4518,Blackhole Attack,0.12217884583906102,0.020486528719845014,0.03654264781825678,0.17920802237716282,0.12217884583906102,0.020486528719845014,0.03654264781825678,0.14266537455890604,0.1587214936573178,0.05702917653810179,0.17920802237716282
4525,Blackhole Attack,0.134277016394144,0.017332027459520297,0.03654264781825678,0.18815169167192108,0.134277016394144,0.017332027459520297,0.03654264781825678,0.1516090438536643,0.17081966421240077,0.053874675277777076,0.18815169167192108
4526,Blackhole Attack,0.11544040899649594,0.01017770824970177,0.03654264781825678,0.16216076506445448,0.11544040899649594,0.01017770824970177,0.03654264781825678,0.1256181172461977,0.15198305681475272,0.046720356067958546,0.16216076506445448
4536,Blackhole Attack,0.07241235158623867,0.023015278250788564,0.03654264781825678,0.13197027765528402,0.07241235158623867,0.023015278250788564,0.03654264781825678,0.09542762983702724,0.10895499940449545,0.05955792606904534,0.13197027765528402
4537,Blackhole Attack,0.07972610949408056,0.029613320291346605,0.03654264781825678,0.14588207760368394,0.07972610949408056,0.029613320291346605,0.03654264781825678,0.10933942978542716,0.11626875731233734,0.06615596810960339,0.14588207760368394
4539,Blackhole Attack,0.05683215580295446,0.02951563063820446,0.03654264781825678,0.1228904342594157,0.05683215580295446,0.02951563063820446,0.03654264781825678,0.08634778644115892,0.09337480362121124,0.06605827845646124,0.1228904342594157
4541,Blackhole Attack,0.10414709633644553,0.021907194470958607,0.03654264781825678,0.1625969386256609,0.10414709633644553,0.021907194470958607,0.03654264781825678,0.12605429080740413,0.1406897441547023,0.05844984228921539,0.1625969386256609
4543,Blackhole Attack,0.046891106453302085,0.023352967199373107,0.03654264781825678,0.10678672147093198,0.046891106453302085,0.023352967199373107,0.03654264781825678,0.0702440736526752,0.08343375427155886,0.05989561501762988,0.10678672147093198
4563,Blackhole Attack,0.07395328741464668,0.0247574233276764,0.03654264781825678,0.13525335856057985,0.07395328741464668,0.0247574233276764,0.03654264781825678,0.09871071074232309,0.11049593523290346,0.06130007114593318,0.13525335856057985
4577,Blackhole Attack,0.11708062473375683,0.020812266990867957,0.03654264781825678,0.17443553954288157,0.11708062473375683,0.020812266990867957,0.03654264781825678,0.1378928917246248,0.1536232725520136,0.05735491480912473,0.17443553954288157
4615,Blackhole Attack,0.11992117657205768,0.022685636340888254,0.03654264781825678,0.17914946073120272,0.11992117657205768,0.022685636340888254,0.03654264781825678,0.14260681291294594,0.15646382439031448,0.059228284159145037,0.17914946073120272
4636,Blackhole Attack,0.11871375313800982,0.02151692089019143,0.03654264781825678,0.17677332184645803,0.11871375313800982,0.02151692089019143,0.03654264781825678,0.14023067402820125,0.15525640095626658,0.05805956870844821,0.17677332184645803
4647,Blackhole Attack,0.1120792302566135,0.018253136525594373,0.03654264781825678,0.16687501460046464,0.1120792302566135,0.018253136525594373,0.03654264781825678,0.13033236678220786,0.14862187807487026,0.054795784343851156,0.16687501460046464
4667,Blackhole Attack,0.1281740744603145,0.02067059776278683,0.03654264781825678,0.1853873200413581,0.1281740744603145,0.02067059776278683,0.03654264781825678,0.14884467222310133,0.1647167222785713,0.05721324558104361,0.1853873200413581
4686,Blackhole Attack,0.11446588812424956,0.02080084890244084,0.03654264781825678,0.17180938484494718,0.11446588812424956,0.02080084890244084,0.03654264781825678,0.1352667370266904,0.15100853594250635,0.05734349672069762,0.17180938484494718
4733,Blackhole Attack,0.09758043476680062,0.020572699829500888,0.03654264781825678,0.15469578241455828,0.09758043476680062,0.020572699829500888,0.03654264781825678,0.1181531345963015,0.1341230825850574,0.057115347647757664,0.15469578241455828
4734,Blackhole Attack,0.1255978975765269,0.009632723339717071,0.03654264781825678,0.17177326873450074,0.1255978975765269,0.009632723339717071,0.03654264781825678,0.13523062091624397,0.16214054539478368,0.04617537115797385,0.17177326873450074
4749,Blackhole Attack,0.12084791903228578,0.010020007637993052,0.03654264781825678,0.1674105744885356,0.12084791903228578,0.010020007637993052,0.03654264781825678,0.13086792667027883,0.15739056685054256,0.04656265545624983,0.1674105744885356
4754,Blackhole Attack,0.08697246711470266,0.017549781266099046,0.03654264781825678,0.1410648961990585,0.08697246711470266,0.017549781266099046,0.03654264781825678,0.10452224838080171,0.12351511493295944,0.054092429084355825,0.1410648961990585
4763,Blackhole Attack,0.12746440461985792,0.026014940747518627,0.03654264781825678,0.19002199318563331,0.12746440461985792,0.026014940747518627,0.03654264781825678,0.15347934536737654,0.1640070524381147,0.06255758856577541,0.19002199318563331
4777,Blackhole Attack,0.04600509678666884,0.02053071111462107,0.03654264781825678,0.10307845571954669,0.04600509678666884,0.02053071111462107,0.03654264781825678,0.0665358079012899,0.08254774460492562,0.05707335893287785,0.10307845571954669
4787,Blackhole Attack,0.09842909357974333,0.02309535988785023,0.03654264781825678,0.15806710128585033,0.09842909357974333,0.02309535988785023,0.03654264781825678,0.12152445346759357,0.1349717413980001,0.05963800770610701,0.15806710128585033
4806,Blackhole Attack,0.1212195175232289,0.020486528719826334,0.03654264781825678,0.17824869406131202,0.1212195175232289,0.020486528719826334,0.03654264781825678,0.14170604624305524,0.15776216534148568,0.057029176538083114,0.17824869406131202
4816,Blackhole Attack,0.11723651988441258,0.020495264380575546,0.03654264781825678,0.17427443208324492,0.11723651988441258,0.020495264380575546,0.03654264781825678,0.13773178426498814,0.15377916770266936,0.05703791219883232,0.17427443208324492
4855,Blackhole Attack,0.12083428213021563,0.02063556170897023,0.03654264781825678,0.17801249165744265,0.12083428213021563,0.02063556170897023,0.03654264781825678,0.14146984383918587,0.1573769299484724,0.057178209527227006,0.17801249165744265
4857,Blackhole Attack,0.046891106453302085,0.020486528719826334,0.03654264781825678,0.1039202829913852,0.046891106453302085,0.020486528719826334,0.03654264781825678,0.06737763517312842,0.08343375427155886,0.057029176538083114,0.1039202829913852
4861,Blackhole Attack,0.12278439126916496,0.020495262549528166,0.03654264781825678,0.1798223016369499,0.12278439126916496,0.020495262549528166,0.03654264781825678,0.14327965381869312,0.15932703908742174,0.057037910367784946,0.1798223016369499
4864,Blackhole Attack,0.13150172323753162,0.012312144937096477,0.03654264781825678,0.18035651599288488,0.13150172323753162,0.012312144937096477,0.03654264781825678,0.1438138681746281,0.1680443710557884,0.04885479275535326,0.18035651599288488
4911,Blackhole Attack,0.11741704925985139,0.020486528719826334,0.03654264781825678,0.1744462257979345,0.11741704925985139,0.020486528719826334,0.03654264781825678,0.13790357797967773,0.15395969707810817,0.057029176538083114,0.1744462257979345
4912,Blackhole Attack,0.11599121043714193,0.020486528722665806,0.03654264781825678,0.17302038697806452,0.11599121043714193,0.020486528722665806,0.03654264781825678,0.13647773915980774,0.15253385825539872,0.057029176540922585,0.17302038697806452
4918,Blackhole Attack,0.10429220516281525,0.0029657199852425506,0.03654264781825678,0.14380057296631457,0.10429220516281525,0.0029657199852425506,0.03654264781825678,0.10725792514805779,0.140834852981072,0.03950836780349933,0.14380057296631457
4922,Blackhole Attack,0.10367239973141293,0.042378195075106026,0.03654264781825678,0.18259324262477572,0.10367239973141293,0.042378195075106026,0.03654264781825678,0.14605059480651894,0.1402150475496697,0.0789208428933628,0.18259324262477572
4971,Blackhole Attack,0.046891106453302085,0.01016889327999295,0.03654264781825678,0.09360264755155182,0.046891106453302085,0.01016889327999295,0.03654264781825678,0.057059999733295036,0.08343375427155886,0.04671154109824973,0.09360264755155182
5035,Blackhole Attack,0.08697246711470266,0.020486528722665806,0.03654264781825678,0.14400164365562523,0.08697246711470266,0.020486528722665806,0.03654264781825678,0.10745899583736847,0.12351511493295944,0.057029176540922585,0.14400164365562523
5053,Blackhole Attack,0.08759487101979774,0.06103258578213854,0.03654264781825678,0.18517010462019307,0.08759487101979774,0.06103258578213854,0.03654264781825678,0.1486274568019363,0.12413751883805452,0.09757523360039533,0.18517010462019307
5056,Blackhole Attack,0.08886987866478537,0.02149300406997113,0.03654264781825678,0.14690553055301328,0.08886987866478537,0.02149300406997113,0.03654264781825678,0.1103628827347565,0.12541252648304213,0.05803565188822791,0.14690553055301328
5063,Blackhole Attack,0.12115192341296113,0.02062429433250821,0.03654264781825678,0.17831886556372611,0.12115192341296113,0.02062429433250821,0.03654264781825678,0.14177621774546934,0.1576945712312179,0.05716694215076499,0.17831886556372611
5065,Blackhole Attack,0.07638511013715375,0.011290158766941666,0.03654264781825678,0.1242179167223522,0.07638511013715375,0.011290158766941666,0.03654264781825678,0.08767526890409542,0.11292775795541053,0.047832806585198444,0.1242179167223522
5076,Blackhole Attack,0.13162545558420272,0.020565073375870945,0.03654264781825678,0.18873317677833043,0.13162545558420272,0.020565073375870945,0.03654264781825678,0.15219052896007365,0.1681681034024595,0.05710772119412773,0.18873317677833043
5082,Blackhole Attack,0.12224782730753175,0.017334720053222993,0.03654264781825678,0.17612519517901154,0.12224782730753175,0.017334720053222993,0.03654264781825678,0.13958254736075476,0.15879047512578853,0.05387736787147977,0.17612519517901154
5097,Blackhole Attack,0.11793926119415538,0.020593669571519178,0.03654264781825678,0.17507557858393133,0.11793926119415538,0.020593669571519178,0.03654264781825678,0.13853293076567455,0.15448190901241216,0.057136317389775954,0.17507557858393133
5099,Blackhole Attack,0.07886841049119421,0.019764173483242494,0.0,0.09863258397443671,0.07886841049119421,0.019764173483242494,0.0,0.09863258397443671,0.07886841049119421,0.019764173483242494,0.09863258397443671
5214,Wormhole Attack,0.1178150627519821,0.02168113924106162,0.03654264781825678,0.1760388498113005,0.1178150627519821,0.02168113924106162,0.03654264781825678,0.13949620199304372,0.1543577105702389,0.058223787059318396,0.1760388498113005
5219,Wormhole Attack,0.11466269546564392,0.020625173069777555,0.03654264781825678,0.17183051635367824,0.11466269546564392,0.020625173069777555,0.03654264781825678,0.13528786853542146,0.1512053432839007,0.057167820888034335,0.17183051635367824
5225,Wormhole Attack,0.12246503000885092,0.021654631491612574,0.026084146509689127,0.1702038080101526,0.12246503000885092,0.021654631491612574,0.026084146509689127,0.1441196615004635,0.14854917651854005,0.047738778001301704,0.1702038080101526
5257,Wormhole Attack,0.0758959345679014,0.023528052160729396,0.03654264781825678,0.13596663454688757,0.0758959345679014,0.023528052160729396,0.03654264781825678,0.0994239867286308,0.11243858238615818,0.060070699978986175,0.13596663454688757
5288,Wormhole Attack,0.0866278432541723,0.02049526279593358,0.03654264781825678,0.14366575386836267,0.0866278432541723,0.02049526279593358,0.03654264781825678,0.10712310605010589,0.12317049107242908,0.05703791061419036,0.14366575386836267
5306,Wormhole Attack,0.10268791407691778,0.020604083128214674,0.03654264781825678,0.15983464502338923,0.10268791407691778,0.020604083128214674,0.03654264781825678,0.12329199720513245,0.13923056189517458,0.05714673094647145,0.15983464502338923
5316,Wormhole Attack,0.07739537815383996,0.020577325931720236,0.03654264781825678,0.13451535190381697,0.07739537815383996,0.020577325931720236,0.03654264781825678,0.09797270408556019,0.11393802597209673,0.057119973749977015,0.13451535190381697
5353,Wormhole Attack,0.01766417010313115,0.020486528662837507,0.03654264781825678,0.07469334658422544,0.01766417010313115,0.020486528662837507,0.03654264781825678,0.03815069876596866,0.05420681792138793,0.05702917648109429,0.07469334658422544
5356,Wormhole Attack,0.07829593907689363,0.02048866750401914,0.03654264781825678,0.13532725439916954,0.07829593907689363,0.02048866750401914,0.03654264781825678,0.09878460658091276,0.1148385868951504,0.05703131532227592,0.13532725439916954
5374,Wormhole Attack,0.12244020459151675,0.020486528722665806,0.03654264781825678,0.17946938113243932,0.12244020459151675,0.020486528722665806,0.03654264781825678,0.14292673331418254,0.15898285240977353,0.057029176540922585,0.17946938113243932
5382,Wormhole Attack,0.1145873793072173,0.021654631491612574,0.03654264781825678,0.17278465861708664,0.1145873793072173,0.021654631491612574,0.03654264781825678,0.13624201079882986,0.15113002712547408,0.05819727930986936,0.17278465861708664
5434,Wormhole Attack,0.08697246711470266,0.020486528719826334,0.03654264781825678,0.14400164365278578,0.08697246711470266,0.020486528719826334,0.03654264781825678,0.107458995834529,0.12351511493295944,0.057029176538083114,0.14400164365278578
5460,Wormhole Attack,0.07697446802078875,0.020559836033554803,0.03654264781825678,0.13407695187260033,0.07697446802078875,0.020559836033554803,0.03654264781825678,0.09753430405434355,0.11351711583904553,0.05710248385181158,0.13407695187260033
5474,Wormhole Attack,0.10409724479477463,0.02061800064478667,0.03654264781825678,0.16125789325781809,0.10409724479477463,0.02061800064478667,0.03654264781825678,0.12471524543956129,0.1406398926130314,0.057160648463043445,0.16125789325781809
5486,Wormhole Attack,0.11496485413114957,0.020486528662837507,0.0,0.13545138279398708,0.11496485413114957,0.020486528662837507,0.0,0.13545138279398708,0.11496485413114957,0.020486528662837507,0.13545138279398708
5495,Wormhole Attack,0.03507997882907913,0.020586604494809795,0.03654264781825678,0.0922092311421457,0.03507997882907913,0.020586604494809795,0.03654264781825678,0.05566658332388892,0.0716226266473359,0.05712925231306658,0.0922092311421457
5587,Wormhole Attack,0.04218899942948159,0.02061737080624604,0.03654264781825678,0.09934901805398441,0.04218899942948159,0.02061737080624604,0.03654264781825678,0.06280637023572763,0.07873164724773837,0.05716001862450282,0.09934901805398441
5628,Wormhole Attack,0.04218899942948159,0.020590917486595906,0.03654264781825678,0.09932256473433428,0.04218899942948159,0.020590917486595906,0.03654264781825678,0.0627799169160775,0.07873164724773837,0.05713356530485268,0.09932256473433428
5639,Wormhole Attack,0.08135782440972265,0.020486528719826334,0.03654264781825678,0.13838700094780576,0.08135782440972265,0.020486528719826334,0.03654264781825678,0.10184435312954898,0.11790047222797943,0.057029176538083114,0.13838700094780576
5657,Wormhole Attack,0.07264144164250194,0.020554292351035796,0.03654264781825678,0.12973838181179453,0.07264144164250194,0.020554292351035796,0.03654264781825678,0.09319573399353774,0.10918408946075872,0.05709694016929258,0.12973838181179453
5666,Wormhole Attack,0.10721754272385087,0.02050519285314592,0.03654264781825678,0.16426538339525357,0.10721754272385087,0.02050519285314592,0.03654264781825678,0.1277227355769968,0.14376019054210765,0.0570478406714027,0.16426538339525357
5682,Wormhole Attack,0.12011687827812881,0.0205692784512554,0.03654264781825678,0.17722880454764098,0.12011687827812881,0.0205692784512554,0.03654264781825678,0.1406861567293842,0.1566595260963856,0.057111926269512184,0.17722880454764098
5684,Wormhole Attack,0.12041808923273623,0.020486528719845014,0.03654264781825678,0.17744726577083803,0.12041808923273623,0.020486528719845014,0.03654264781825678,0.14090461795258125,0.156960737050993,0.05702917653810179,0.17744726577083803
5727,Wormhole Attack,0.13162545558420272,0.02042724706870766,0.03654264781825678,0.18859535047116716,0.13162545558420272,0.02042724706870766,0.03654264781825678,0.15205270265291038,0.1681681034024595,0.05696989488696444,0.18859535047116716
5728,Wormhole Attack,0.08697246711470266,0.020516772062843035,0.03654264781825678,0.1440318869958025,0.08697246711470266,0.020516772062843035,0.03654264781825678,0.1074892391775457,0.12351511493295944,0.05705941988109982,0.1440318869958025
5768,Wormhole Attack,0.08697246711470266,0.01754416048009604,0.03654264781825678,0.14105927541305546,0.08697246711470266,0.01754416048009604,0.03654264781825678,0.1045166275947987,0.12351511493295944,0.054086808298352815,0.14105927541305546
5769,Wormhole Attack,0.11743708512431306,0.0208663006110444,0.03654264781825678,0.17484603355361422,0.11743708512431306,0.0208663006110444,0.03654264781825678,0.13830338573535744,0.15397973294256984,0.05740894842930118,0.17484603355361422
5791,Wormhole Attack,0.11309342362503591,0.02483045519124756,0.03654264781825678,0.17446652663454026,0.11309342362503591,0.02483045519124756,0.03654264781825678,0.13792387881628349,0.1496360714432927,0.06137310300950434,0.17446652663454026
5799,Wormhole Attack,0.11077658543475485,0.020761265373785677,0.03654264781825678,0.1680804986267973,0.11077658543475485,0.020761265373785677,0.03654264781825678,0.13153785080854052,0.14731923325301163,0.057303913192042456,0.1680804986267973
5812,Wormhole Attack,0.10613888856396653,0.02050494438759581,0.03654264781825678,0.16318648076981912,0.10613888856396653,0.02050494438759581,0.03654264781825678,0.12664383295156234,0.1426815363822233,0.05704759220585259,0.16318648076981912
5836,Wormhole Attack,0.08304576505824725,0.020486528662856187,0.03654264781825678,0.14007494153936023,0.08304576505824725,0.020486528662856187,0.03654264781825678,0.10353229372110344,0.11958841287650403,0.05702917648111297,0.14007494153936023
5862,Wormhole Attack,0.03235279126618792,0.020684032586946847,0.03654264781825678,0.08957947167139155,0.03235279126618792,0.020684032586946847,0.03654264781825678,0.05303682385313477,0.0688954390844447,0.05722668040520362,0.08957947167139155
5863,Wormhole Attack,0.06848754648730265,0.020486528659998036,0.03654264781825678,0.12551672296555746,0.06848754648730265,0.020486528659998036,0.03654264781825678,0.08897407514730069,0.10503019430555943,0.05702917647825481,0.12551672296555746
5877,Wormhole Attack,0.08697246711470266,0.024835504839906097,0.03654264781825678,0.14835061977286554,0.08697246711470266,0.024835504839906097,0.03654264781825678,0.11180797195460876,0.12351511493295944,0.06137815265816288,0.14835061977286554
5888,Wormhole Attack,0.11220505853055926,0.0173153806339855,0.03654264781825678,0.16606308698280153,0.11220505853055926,0.0173153806339855,0.03654264781825678,0.12952043916454475,0.14874770634881604,0.05385802845224228,0.16606308698280153
5902,Wormhole Attack,0.08908010588278367,0.020486528659998036,0.0,0.1095666345427817,0.08908010588278367,0.020486528659998036,0.0,0.1095666345427817,0.08908010588278367,0.020486528659998036,0.1095666345427817
5912,Wormhole Attack,0.08697246711470266,0.02311326265870732,0.03654264781825678,0.14662837759166675,0.08697246711470266,0.02311326265870732,0.03654264781825678,0.11008572977340998,0.12351511493295944,0.0596559104769641,0.14662837759166675
5933,Wormhole Attack,0.1234852848212927,0.01729716845541852,0.03654264781825678,0.177325101094968,0.1234852848212927,0.01729716845541852,0.03654264781825678,0.1407824532767112,0.16002793263954948,0.0538398162736753,0.177325101094968
5961,Wormhole Attack,0.10515690364528876,0.020922507264407374,0.03654264781825678,0.1626220587279529,0.10515690364528876,0.020922507264407374,0.03654264781825678,0.12607941090969613,0.14169955146354554,0.05746515508266416,0.1626220587279529
5976,Wormhole Attack,0.11840469296480384,0.020603664462091307,0.03654264781825678,0.17555100524515194,0.11840469296480384,0.020603664462091307,0.03654264781825678,0.13900835742689516,0.1549473407830606,0.05714631228034808,0.17555100524515194
5982,Wormhole Attack,0.11719754282519443,0.021018548920178022,0.03654264781825678,0.17475873956362922,0.11719754282519443,0.021018548920178022,0.03654264781825678,0.13821609174537244,0.1537401906434512,0.0575611967384348,0.17475873956362922
6008,Wormhole Attack,0.0442966381975626,0.017130996117961768,0.03654264781825678,0.09797028213378114,0.0442966381975626,0.017130996117961768,0.03654264781825678,0.061427634315524365,0.08083928601581938,0.05367364393621855,0.09797028213378114
6012,Wormhole Attack,0.08697246711470266,0.012309434437376737,0.03654264781825678,0.13582454937033617,0.08697246711470266,0.012309434437376737,0.03654264781825678,0.0992819015520794,0.12351511493295944,0.04885208225563352,0.13582454937033617
6061,Wormhole Attack,0.11546953875745458,0.020599620398727366,0.03654264781825678,0.17261180697443873,0.11546953875745458,0.020599620398727366,0.03654264781825678,0.13606915915618195,0.15201218657571136,0.05714226821698415,0.17261180697443873
6063,Wormhole Attack,0.08697246711470266,0.020486528662856187,0.03654264781825678,0.14400164359581563,0.08697246711470266,0.020486528662856187,0.03654264781825678,0.10745899577755885,0.12351511493295944,0.05702917648111297,0.14400164359581563
6074,Wormhole Attack,0.12412812691767608,0.020486528662837507,0.03654264781825678,0.18115730339877037,0.12412812691767608,0.020486528662837507,0.03654264781825678,0.1446146555805136,0.16067077473593286,0.05702917648109429,0.18115730339877037
6079,Wormhole Attack,0.08235625510664463,0.020586604494828374,0.03654264781825678,0.1394855074197298,0.08235625510664463,0.020586604494828374,0.03654264781825678,0.10294285960147301,0.1188989029249014,0.05712925231308515,0.1394855074197298
6103,Wormhole Attack,0.08927800009031987,0.02098383949063831,0.03654264781825678,0.14680448739921498,0.08927800009031987,0.02098383949063831,0.03654264781825678,0.11026183958095818,0.12582064790857667,0.05752648730889509,0.14680448739921498
6104,Wormhole Attack,0.07831079371564473,0.020486528719826334,0.03654264781825678,0.13533997025372785,0.07831079371564473,0.020486528719826334,0.03654264781825678,0.09879732243547107,0.1148534415339015,0.057029176538083114,0.13533997025372785
6116,Wormhole Attack,0.11657452212763744,0.02327507681263826,0.03654264781825678,0.1763922467585325,0.11657452212763744,0.02327507681263826,0.03654264781825678,0.1398495989402757,0.15311716994589422,0.05981772463089504,0.1763922467585325
6126,Wormhole Attack,0.11771066087963793,0.0032913860952229167,0.03654264781825678,0.1575446947931176,0.11771066087963793,0.0032913860952229167,0.03654264781825678,0.12100204697486085,0.15425330869789472,0.0398340339134797,0.1575446947931176
6170,Wormhole Attack,0.044783467685221075,0.023205950396240203,0.03654264781825678,0.10453206589971806,0.044783467685221075,0.023205950396240203,0.03654264781825678,0.06798941808146128,0.08132611550347785,0.05974859821449698,0.10453206589971806
6191,Wormhole Attack,0.08663634587048905,0.023087355894027044,0.03654264781825678,0.14626634958277288,0.08663634587048905,0.023087355894027044,0.03654264781825678,0.1097237017645161,0.12317899368874582,0.05963000371228382,0.14626634958277288
6195,Wormhole Attack,0.06194859431451733,0.03471479788221573,0.021479755444248374,0.11814314764098144,0.06194859431451733,0.03471479788221573,0.021479755444248374,0.09666339219673306,0.0834283497587657,0.0561945533264641,0.11814314764098144
6244,Wormhole Attack,0.11805020378224128,0.020486528719826334,0.018110165254002338,0.15664689775606994,0.11805020378224128,0.020486528719826334,0.018110165254002338,0.1385367325020676,0.13616036903624362,0.03859669397382867,0.15664689775606994
6256,Wormhole Attack,0.08697246711470266,0.02058239256912711,0.03654264781825678,0.14409750750208655,0.08697246711470266,0.02058239256912711,0.03654264781825678,0.10755485968382977,0.12351511493295944,0.05712504038738389,0.14409750750208655
6265,Wormhole Attack,0.1323026316556428,0.010385390399600293,0.03654264781825678,0.17923066987349986,0.1323026316556428,0.010385390399600293,0.03654264781825678,0.14268802205524309,0.16884527947389957,0.04692803821785707,0.17923066987349986
6295,Wormhole Attack,0.1296312494338147,0.02325572881692759,0.03654264781825678,0.18942962606899907,0.1296312494338147,0.02325572881692759,0.03654264781825678,0.1528869782507423,0.1661738972520715,0.05979837663518437,0.18942962606899907
6339,Wormhole Attack,0.12630236943278214,0.02320516418163724,0.03654264781825678,0.18605018143267615,0.12630236943278214,0.02320516418163724,0.03654264781825678,0.14950753361441937,0.16284501725103892,0.05974781199989402,0.18605018143267615
6343,Wormhole Attack,0.08942791244355752,0.018486259386854036,0.03654264781825678,0.14445681964866836,0.08942791244355752,0.018486259386854036,0.03654264781825678,0.10791417183041156,0.1259705602618143,0.05502890720511082,0.14445681964866836
6383,Wormhole Attack,0.12710332228518867,0.020486528659998036,0.03654264781825678,0.18413249876344348,0.12710332228518867,0.020486528659998036,0.03654264781825678,0.1475898509451867,0.16364597010344545,0.05702917647825481,0.18413249876344348
6395,Wormhole Attack,0.093547750713357,0.023165988955675863,0.03654264781825678,0.15325638748728965,0.093547750713357,0.023165988955675863,0.03654264781825678,0.11671373966903287,0.13009039853161378,0.05970863677393264,0.15325638748728965
6404,Wormhole Attack,0.1246675356748499,0.020486528719826334,0.03654264781825678,0.18169671221293301,0.1246675356748499,0.020486528719826334,0.03654264781825678,0.14515406439467624,0.16121018349310667,0.057029176538083114,0.18169671221293301
6493,Wormhole Attack,0.08697246711470266,0.0030958511735514967,0.03654264781825678,0.12661096610651096,0.08697246711470266,0.0030958511735514967,0.03654264781825678,0.09006831828825416,0.12351511493295944,0.039638498991808276,0.12661096610651096
6520,Wormhole Attack,0.044783467685221075,0.020486528660016712,0.03654264781825678,0.10181264416349456,0.044783467685221075,0.020486528660016712,0.03654264781825678,0.06526999634523778,0.08132611550347785,0.05702917647827349,0.10181264416349456
